Country_Name,PC1,PC2,PC3,PC4
Franta,3.1993565368161807,-0.8246517538205143,-0.5005137647253146,1.647895998413128e-16
Italia,-1.8079650055558127,0.9307093171408882,-1.1951997610143947,1.6478959984131273e-16
Thailanda,-1.987195034292747,-1.6973429366350312,0.6077701530652426,1.6478959984131273e-16
Uzbekistan,0.5958035030323778,1.59128537331466,1.0879433726744687,1.6478959984131253e-16
